order_item_id,order_id,product_id,quantity,unit_price
2226,746,11,2,48.15
2227,747,4,3,147.85
2228,747,3,2,275.19
2229,747,34,3,303.68
2230,747,33,3,167.3
2231,748,25,3,157.97
2232,748,29,3,235.36
2233,748,23,2,214.98
2234,748,5,1,363.5
2235,749,1,2,108.61
2236,749,22,1,58.11
2237,750,37,3,464.94
2238,750,7,2,252.32
2239,750,22,2,58.11
2240,750,1,1,108.61
2241,751,34,2,303.68
2242,752,32,1,177.8
2243,752,28,1,272.86
2244,752,25,3,157.97
2245,752,18,1,378.66
2246,753,6,3,422.95
2247,753,14,3,126.74
2248,753,25,2,157.97
2249,753,26,3,182.03
2250,753,9,3,199.78
2251,754,14,1,126.74
2252,755,3,3,275.19
2253,756,31,1,68.91
2254,757,32,1,177.8
2255,758,20,3,321.8
2256,758,28,1,272.86
2257,758,13,3,136.95
2258,759,9,2,199.78
2259,759,35,2,130.31
2260,759,7,2,252.32
2261,760,35,3,130.31
2262,760,15,2,58.01
2263,760,40,1,241.88
2264,761,19,1,266.44
2265,761,34,3,303.68
2266,761,25,3,157.97
2267,761,29,2,235.36
2268,761,12,3,325.29
2269,762,28,3,272.86
2270,762,11,1,48.15
2271,762,39,3,213.32
2272,762,13,2,136.95
2273,763,33,1,167.3
2274,763,9,2,199.78
2275,763,32,1,177.8
2276,764,2,1,163.39
2277,764,22,2,58.11
2278,765,37,2,464.94
2279,765,23,2,214.98
2280,765,34,2,303.68
2281,766,34,2,303.68
2282,766,30,3,17.71
2283,766,4,2,147.85
2284,766,15,3,58.01
2285,766,28,2,272.86
2286,767,19,1,266.44
2287,767,2,2,163.39
2288,767,14,2,126.74
2289,767,11,3,48.15
2290,767,40,1,241.88
2291,768,30,3,17.71
2292,768,32,1,177.8
2293,769,31,3,68.91
2294,769,29,1,235.36
2295,769,21,2,394.67
2296,770,9,3,199.78
2297,770,35,2,130.31
2298,770,39,1,213.32
2299,770,13,3,136.95
2300,771,28,3,272.86
2301,771,10,3,264.29
2302,771,24,3,336.85
2303,772,22,2,58.11
2304,772,11,3,48.15
2305,772,38,3,323.23
2306,773,18,2,378.66
2307,773,12,3,325.29
2308,773,28,2,272.86
2309,773,38,2,323.23
2310,774,37,2,464.94
2311,774,35,1,130.31
2312,774,3,2,275.19
2313,774,39,2,213.32
2314,774,1,3,108.61
2315,775,30,1,17.71
2316,775,2,2,163.39
2317,775,31,1,68.91
2318,776,3,2,275.19
2319,776,28,1,272.86
2320,777,10,3,264.29
2321,777,3,3,275.19
2322,777,33,3,167.3
2323,777,22,3,58.11
2324,777,8,3,414.68
2325,778,30,3,17.71
2326,779,7,2,252.32
2327,779,38,1,323.23
2328,779,34,1,303.68
2329,779,30,3,17.71
2330,779,24,2,336.85
2331,780,3,2,275.19
2332,780,4,1,147.85
2333,780,29,2,235.36
2334,781,22,3,58.11
2335,781,29,2,235.36
2336,781,40,1,241.88
2337,782,32,2,177.8
2338,782,36,3,187.26
2339,783,2,1,163.39
2340,783,17,2,204.12
2341,783,20,2,321.8
2342,783,40,3,241.88
2343,783,30,3,17.71
2344,784,35,3,130.31
2345,785,38,2,323.23
2346,785,7,2,252.32
2347,785,22,2,58.11
2348,785,16,1,305.12
2349,786,18,1,378.66
2350,787,34,3,303.68
2351,787,31,1,68.91
2352,788,18,3,378.66
2353,788,33,2,167.3
2354,788,35,3,130.31
2355,788,6,1,422.95
2356,788,38,1,323.23
2357,789,34,1,303.68
2358,789,36,1,187.26
2359,789,30,1,17.71
2360,789,23,3,214.98
2361,789,12,1,325.29
2362,790,37,1,464.94
2363,790,28,1,272.86
2364,790,7,1,252.32
2365,791,24,2,336.85
2366,791,9,2,199.78
2367,791,8,1,414.68
2368,792,20,1,321.8
2369,793,19,2,266.44
2370,793,22,3,58.11
2371,793,14,2,126.74
2372,793,7,1,252.32
2373,794,22,1,58.11
2374,794,39,1,213.32
2375,794,30,2,17.71
2376,795,4,2,147.85
2377,795,16,2,305.12
2378,795,6,2,422.95
2379,795,10,3,264.29
2380,795,24,2,336.85
2381,796,17,2,204.12
2382,796,33,3,167.3
2383,796,22,1,58.11
2384,796,29,2,235.36
2385,796,28,2,272.86
2386,797,26,1,182.03
2387,797,32,3,177.8
2388,797,9,1,199.78
2389,798,27,3,114.9
2390,798,23,3,214.98
2391,798,40,1,241.88
2392,798,8,1,414.68
2393,799,24,3,336.85
2394,799,35,1,130.31
2395,799,21,3,394.67
2396,799,33,3,167.3
2397,800,26,1,182.03
2398,800,19,2,266.44
2399,800,9,3,199.78
2400,800,15,2,58.01
2401,801,25,2,157.97
2402,801,3,1,275.19
2403,801,26,1,182.03
2404,802,40,2,241.88
2405,802,39,2,213.32
2406,802,5,1,363.5
2407,803,33,2,167.3
2408,803,40,3,241.88
2409,803,5,2,363.5
2410,804,35,1,130.31
2411,804,40,2,241.88
2412,804,38,3,323.23
2413,804,34,3,303.68
2414,805,10,1,264.29
2415,805,23,3,214.98
2416,805,5,2,363.5
2417,806,5,3,363.5
2418,806,25,2,157.97
2419,807,1,1,108.61
2420,807,35,2,130.31
2421,808,1,2,108.61
2422,808,18,3,378.66
2423,809,34,2,303.68
2424,809,12,2,325.29
2425,809,15,1,58.01
2426,810,36,1,187.26
2427,811,24,2,336.85
2428,811,21,1,394.67
2429,811,18,3,378.66
2430,812,24,2,336.85
2431,813,12,3,325.29
2432,813,32,3,177.8
2433,814,35,2,130.31
2434,814,31,3,68.91
2435,814,17,2,204.12
2436,814,24,3,336.85
2437,815,28,3,272.86
2438,816,21,2,394.67
2439,816,1,2,108.61
2440,816,16,2,305.12
2441,817,28,1,272.86
2442,817,8,3,414.68
2443,817,4,2,147.85
2444,817,5,3,363.5
2445,818,39,1,213.32
2446,818,9,3,199.78
2447,818,38,1,323.23
2448,819,22,2,58.11
2449,819,8,1,414.68
2450,820,30,2,17.71
2451,820,2,2,163.39
2452,821,36,1,187.26
2453,821,17,3,204.12
2454,821,12,1,325.29
2455,821,31,3,68.91
2456,821,5,3,363.5
2457,822,17,2,204.12
2458,822,6,3,422.95
2459,823,7,1,252.32
2460,824,36,2,187.26
2461,824,40,2,241.88
2462,824,16,1,305.12
2463,824,38,2,323.23
2464,824,1,2,108.61
2465,825,6,3,422.95
2466,825,13,2,136.95
2467,825,17,3,204.12
2468,825,4,2,147.85
2469,826,12,1,325.29
2470,826,13,2,136.95
2471,826,9,2,199.78
2472,826,31,3,68.91
2473,827,8,1,414.68
2474,827,16,1,305.12
2475,827,23,1,214.98
2476,827,24,3,336.85
2477,827,38,1,323.23
2478,828,37,2,464.94
2479,828,7,2,252.32
2480,828,4,1,147.85
2481,829,6,2,422.95
2482,829,18,3,378.66
2483,829,7,3,252.32
2484,829,20,2,321.8
2485,830,25,1,157.97
2486,831,38,2,323.23
2487,831,34,1,303.68
2488,832,5,2,363.5
2489,832,14,2,126.74
2490,832,39,3,213.32
2491,832,15,2,58.01
2492,833,40,3,241.88
2493,833,36,1,187.26
2494,833,25,1,157.97
2495,834,32,2,177.8
2496,834,9,1,199.78
2497,835,36,2,187.26
2498,836,36,3,187.26
2499,836,5,3,363.5
2500,836,14,2,126.74
2501,836,15,2,58.01
2502,837,2,1,163.39
2503,837,13,1,136.95
2504,837,24,3,336.85
2505,837,40,3,241.88
2506,838,25,3,157.97
2507,839,33,1,167.3
2508,839,17,2,204.12
2509,840,15,1,58.01
2510,841,39,2,213.32
2511,842,28,3,272.86
2512,842,30,2,17.71
2513,843,9,3,199.78
2514,843,10,2,264.29
2515,843,35,1,130.31
2516,843,31,2,68.91
2517,843,27,3,114.9
2518,844,23,3,214.98
2519,844,1,2,108.61
2520,844,15,3,58.01
2521,844,28,3,272.86
2522,845,8,3,414.68
2523,845,29,2,235.36
2524,846,29,2,235.36
2525,846,10,3,264.29
2526,847,22,2,58.11
2527,847,13,1,136.95
2528,848,40,3,241.88
2529,848,39,1,213.32
2530,849,19,2,266.44
2531,850,30,3,17.71
2532,850,17,1,204.12
2533,850,8,2,414.68
2534,850,28,2,272.86
2535,850,15,3,58.01
2536,851,33,2,167.3
2537,851,1,1,108.61
2538,851,30,1,17.71
2539,851,39,2,213.32
2540,851,27,3,114.9
2541,852,4,2,147.85
2542,852,10,3,264.29
2543,852,8,3,414.68
2544,852,22,1,58.11
2545,853,3,3,275.19
2546,853,4,3,147.85
2547,853,39,2,213.32
2548,853,22,1,58.11
2549,854,8,1,414.68
2550,854,12,3,325.29
2551,854,15,2,58.01
2552,854,34,3,303.68
2553,854,36,2,187.26
2554,855,34,3,303.68
2555,855,2,1,163.39
2556,855,28,2,272.86
2557,856,18,2,378.66
2558,856,29,1,235.36
2559,856,20,1,321.8
2560,856,32,1,177.8
2561,856,33,3,167.3
2562,857,2,2,163.39
2563,857,24,1,336.85
2564,857,8,1,414.68
2565,857,1,3,108.61
2566,857,15,3,58.01
2567,858,25,1,157.97
2568,858,24,2,336.85
2569,858,40,2,241.88
2570,858,34,2,303.68
2571,858,33,2,167.3
2572,859,4,3,147.85
2573,859,9,3,199.78
2574,860,39,2,213.32
2575,860,26,1,182.03
2576,860,25,2,157.97
2577,861,17,1,204.12
2578,861,29,2,235.36
2579,862,3,3,275.19
2580,862,4,1,147.85
2581,862,20,2,321.8
2582,863,6,2,422.95
2583,864,27,2,114.9
2584,864,32,2,177.8
2585,865,19,2,266.44
2586,865,18,2,378.66
2587,865,4,3,147.85
2588,865,27,3,114.9
2589,865,8,3,414.68
2590,866,32,2,177.8
2591,866,17,1,204.12
2592,867,1,1,108.61
2593,868,31,1,68.91
2594,868,32,2,177.8
2595,869,37,1,464.94
2596,869,6,3,422.95
2597,869,14,2,126.74
2598,869,26,1,182.03
2599,870,40,1,241.88
2600,870,38,3,323.23
2601,871,34,3,303.68
2602,871,12,3,325.29
2603,871,10,2,264.29
2604,872,16,2,305.12
2605,872,24,2,336.85
2606,872,22,1,58.11
2607,873,34,2,303.68
2608,873,3,2,275.19
2609,873,31,1,68.91
2610,874,15,1,58.01
2611,874,39,1,213.32
2612,875,30,2,17.71
2613,875,37,3,464.94
2614,875,40,3,241.88
2615,875,23,2,214.98
2616,876,30,3,17.71
2617,876,27,3,114.9
2618,876,21,2,394.67
2619,877,39,3,213.32
2620,878,23,2,214.98
2621,878,37,2,464.94
2622,878,26,1,182.03
2623,878,22,3,58.11
2624,879,38,3,323.23
2625,879,32,1,177.8
2626,879,35,3,130.31
2627,880,7,3,252.32
2628,880,13,1,136.95
2629,881,18,3,378.66
2630,881,27,2,114.9
2631,881,15,3,58.01
2632,881,2,1,163.39
2633,881,12,2,325.29
2634,882,7,2,252.32
2635,882,24,2,336.85
2636,883,21,3,394.67
2637,883,19,1,266.44
2638,883,30,3,17.71
2639,883,8,1,414.68
2640,884,22,2,58.11
2641,884,33,3,167.3
2642,884,27,2,114.9
2643,884,23,2,214.98
2644,885,26,3,182.03
2645,885,11,1,48.15
2646,885,1,3,108.61
2647,885,37,2,464.94
2648,886,34,1,303.68
2649,886,33,2,167.3
2650,886,8,3,414.68
2651,886,13,3,136.95
2652,886,15,3,58.01
2653,887,21,2,394.67
2654,887,9,1,199.78
2655,887,27,1,114.9
2656,887,25,2,157.97
2657,888,40,3,241.88
2658,888,6,2,422.95
2659,888,29,2,235.36
2660,889,22,3,58.11
2661,890,5,1,363.5
2662,891,29,2,235.36
2663,891,25,3,157.97
2664,891,15,1,58.01
2665,891,11,2,48.15
2666,892,29,1,235.36
2667,892,33,2,167.3
2668,893,8,1,414.68
2669,893,17,1,204.12
2670,893,40,1,241.88
2671,893,36,3,187.26
2672,894,10,3,264.29
2673,894,2,3,163.39
2674,895,8,2,414.68
2675,895,34,2,303.68
2676,895,29,3,235.36
2677,896,36,1,187.26
2678,897,9,3,199.78
2679,897,2,2,163.39
2680,897,17,2,204.12
2681,897,22,2,58.11
2682,897,10,2,264.29
2683,898,40,2,241.88
2684,898,38,3,323.23
2685,898,2,3,163.39
2686,899,3,1,275.19
2687,899,8,2,414.68
2688,900,12,3,325.29
2689,901,25,1,157.97
2690,901,27,2,114.9
2691,901,13,3,136.95
2692,901,14,3,126.74
2693,902,39,3,213.32
2694,902,6,2,422.95
2695,902,11,2,48.15
2696,902,37,1,464.94
2697,903,16,1,305.12
2698,903,12,1,325.29
2699,903,37,1,464.94
2700,903,1,2,108.61
2701,903,19,1,266.44
2702,904,32,3,177.8
2703,904,37,2,464.94
2704,905,23,2,214.98
2705,905,27,1,114.9
2706,905,39,2,213.32
2707,905,16,3,305.12
2708,905,18,1,378.66
2709,906,23,3,214.98
2710,906,34,2,303.68
2711,907,10,2,264.29
2712,907,8,1,414.68
2713,907,5,3,363.5
2714,907,13,2,136.95
2715,907,23,2,214.98
2716,908,3,1,275.19
2717,908,35,2,130.31
2718,908,1,2,108.61
2719,908,20,2,321.8
2720,909,7,1,252.32
2721,909,5,2,363.5
2722,909,33,1,167.3
2723,909,24,1,336.85
2724,909,34,3,303.68
2725,910,12,3,325.29
2726,911,26,1,182.03
2727,911,4,1,147.85
2728,911,37,2,464.94
2729,912,27,2,114.9
2730,912,10,1,264.29
2731,912,11,2,48.15
2732,913,24,1,336.85
2733,914,5,3,363.5
2734,914,30,3,17.71
2735,914,32,2,177.8
2736,914,27,2,114.9
2737,915,6,3,422.95
2738,915,15,2,58.01
2739,915,5,2,363.5
2740,916,36,1,187.26
2741,916,40,2,241.88
2742,916,38,3,323.23
2743,917,20,3,321.8
2744,917,37,2,464.94
2745,917,7,2,252.32
2746,917,9,2,199.78
2747,917,18,3,378.66
2748,918,17,1,204.12
2749,918,23,2,214.98
2750,918,30,1,17.71
2751,919,17,1,204.12
2752,919,38,3,323.23
2753,919,13,1,136.95
2754,920,32,1,177.8
2755,920,20,1,321.8
2756,920,36,3,187.26
2757,920,17,3,204.12
2758,920,13,3,136.95
2759,921,32,1,177.8
2760,921,14,2,126.74
2761,921,3,2,275.19
2762,921,40,2,241.88
2763,921,30,3,17.71
2764,922,18,3,378.66
2765,922,30,3,17.71
2766,922,35,1,130.31
2767,922,17,1,204.12
2768,922,25,2,157.97
2769,923,31,3,68.91
2770,923,18,2,378.66
2771,923,33,3,167.3
2772,923,25,3,157.97
2773,923,23,3,214.98
2774,924,40,2,241.88
2775,925,10,3,264.29
2776,925,24,2,336.85
2777,926,23,1,214.98
2778,926,6,3,422.95
2779,926,14,2,126.74
2780,926,16,1,305.12
2781,926,36,1,187.26
2782,927,22,2,58.11
2783,927,10,2,264.29
2784,927,20,1,321.8
2785,928,29,2,235.36
2786,929,24,2,336.85
2787,929,4,2,147.85
2788,929,23,3,214.98
2789,929,20,2,321.8
2790,930,34,1,303.68
2791,930,7,3,252.32
2792,930,21,1,394.67
2793,930,40,3,241.88
2794,930,15,1,58.01
2795,931,20,1,321.8
2796,931,35,3,130.31
2797,931,10,2,264.29
2798,932,1,1,108.61
2799,932,6,1,422.95
2800,932,13,2,136.95
2801,932,5,2,363.5
2802,932,29,1,235.36
2803,933,13,3,136.95
2804,933,18,1,378.66
2805,933,16,2,305.12
2806,933,40,3,241.88
2807,933,27,2,114.9
2808,934,2,2,163.39
2809,934,9,2,199.78
2810,934,15,3,58.01
2811,934,22,3,58.11
2812,934,33,1,167.3
2813,935,18,1,378.66
2814,935,10,2,264.29
2815,936,8,3,414.68
2816,936,10,1,264.29
2817,936,20,2,321.8
2818,937,20,1,321.8
2819,937,31,3,68.91
2820,937,40,2,241.88
2821,937,9,2,199.78
2822,937,16,1,305.12
2823,938,14,1,126.74
2824,938,16,3,305.12
2825,938,15,3,58.01
2826,938,39,2,213.32
2827,939,1,3,108.61
2828,939,37,3,464.94
2829,939,32,3,177.8
2830,940,4,2,147.85
2831,940,1,2,108.61
2832,940,38,2,323.23
2833,941,7,3,252.32
2834,941,36,3,187.26
2835,941,23,3,214.98
2836,941,8,2,414.68
2837,942,3,3,275.19
2838,943,1,3,108.61
2839,943,21,2,394.67
2840,943,37,1,464.94
2841,943,36,2,187.26
2842,943,18,3,378.66
2843,944,22,3,58.11
2844,945,4,3,147.85
2845,945,38,2,323.23
2846,945,34,1,303.68
2847,946,27,2,114.9
2848,946,33,3,167.3
2849,947,22,1,58.11
2850,947,1,3,108.61
2851,947,3,1,275.19
2852,948,27,1,114.9
2853,949,13,2,136.95
2854,949,17,1,204.12
2855,949,26,1,182.03
2856,949,36,2,187.26
2857,949,19,1,266.44
2858,950,38,1,323.23
2859,950,17,2,204.12
2860,950,12,2,325.29
2861,950,39,3,213.32
2862,951,8,2,414.68
2863,951,17,1,204.12
2864,951,36,1,187.26
2865,952,16,3,305.12
2866,952,26,2,182.03
2867,952,25,3,157.97
2868,952,1,1,108.61
2869,952,19,2,266.44
2870,953,34,2,303.68
2871,953,38,2,323.23
2872,954,26,3,182.03
2873,954,12,2,325.29
2874,955,6,2,422.95
2875,955,4,1,147.85
2876,955,36,3,187.26
2877,956,20,1,321.8
2878,956,14,3,126.74
2879,956,23,2,214.98
2880,956,11,2,48.15
2881,956,15,3,58.01
2882,957,22,3,58.11
2883,957,12,3,325.29
2884,958,29,2,235.36
2885,959,27,3,114.9
2886,959,37,2,464.94
2887,960,16,3,305.12
2888,960,6,2,422.95
2889,960,3,3,275.19
2890,960,23,1,214.98
2891,961,3,1,275.19
2892,961,36,3,187.26
2893,961,13,1,136.95
2894,962,19,3,266.44
2895,962,31,2,68.91
2896,962,24,3,336.85
2897,962,17,1,204.12
2898,963,23,2,214.98
2899,963,14,2,126.74
2900,963,2,2,163.39
2901,963,34,1,303.68
2902,964,3,3,275.19
2903,964,11,3,48.15
2904,965,18,1,378.66
2905,966,31,2,68.91
2906,966,10,2,264.29
2907,966,17,2,204.12
2908,966,36,3,187.26
2909,966,18,2,378.66
2910,967,35,1,130.31
2911,967,39,3,213.32
2912,968,18,3,378.66
2913,968,34,2,303.68
2914,968,25,3,157.97
2915,968,31,3,68.91
2916,969,25,2,157.97
2917,969,13,3,136.95
2918,969,34,2,303.68
2919,969,28,2,272.86
2920,969,3,1,275.19
2921,970,4,2,147.85
2922,970,37,3,464.94
2923,970,12,3,325.29
2924,971,25,1,157.97
2925,971,1,3,108.61
2926,972,35,2,130.31
2927,972,36,2,187.26
2928,972,37,1,464.94
2929,972,33,1,167.3
2930,973,16,1,305.12
2931,973,34,2,303.68
2932,974,13,3,136.95
2933,974,29,2,235.36
2934,974,5,2,363.5
2935,974,9,1,199.78
2936,975,11,3,48.15
2937,975,3,2,275.19
2938,975,40,1,241.88
2939,975,18,2,378.66
2940,975,7,1,252.32
2941,976,30,3,17.71
2942,976,35,1,130.31
2943,977,33,2,167.3
2944,977,39,1,213.32
2945,977,18,3,378.66
2946,978,7,2,252.32
2947,979,19,1,266.44
2948,979,18,1,378.66
2949,979,20,2,321.8
2950,979,8,2,414.68
2951,980,22,3,58.11
2952,980,15,1,58.01
2953,980,29,3,235.36
2954,980,4,2,147.85
2955,981,10,3,264.29
2956,981,14,3,126.74
2957,981,35,3,130.31
2958,981,17,3,204.12
2959,981,24,2,336.85
2960,982,15,2,58.01
2961,982,20,3,321.8
2962,982,1,1,108.61
2963,983,15,2,58.01
2964,984,38,2,323.23
2965,984,19,2,266.44
2966,984,5,2,363.5
2967,985,1,3,108.61
2968,985,30,1,17.71
2969,985,7,1,252.32
2970,985,28,1,272.86
2971,986,9,3,199.78
2972,986,33,1,167.3
2973,986,1,3,108.61
2974,986,11,3,48.15
2975,987,11,2,48.15
2976,987,3,1,275.19
2977,988,38,2,323.23
2978,988,33,2,167.3
2979,988,7,3,252.32
2980,988,15,3,58.01
2981,988,11,1,48.15
2982,989,28,2,272.86
2983,989,39,3,213.32
2984,990,16,1,305.12
2985,990,21,2,394.67
2986,991,35,3,130.31
2987,991,38,1,323.23
2988,992,6,3,422.95
2989,993,18,1,378.66
2990,993,33,1,167.3
2991,993,29,3,235.36
2992,994,22,3,58.11
2993,995,7,1,252.32
2994,996,10,2,264.29
2995,997,2,2,163.39
2996,998,18,2,378.66
2997,998,33,1,167.3
2998,998,22,3,58.11
2999,998,29,1,235.36
3000,999,35,3,130.31
3001,1000,19,2,266.44
3002,1000,10,1,264.29
3003,1000,36,1,187.26
3004,1000,25,3,157.97
